,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
dw_0164_5,824897.0,116702.0,16486.0,5.0,-0.9692605079855549,282.78845507314236,274.09568161664424,1370.4784080832212,1068292.8
dw_0087_4,819237.0,111042.0,10826.0,4.0,-0.9836825903290473,209.24100231718754,205.82673116241722,823.3069246496689,876906.0
dw_0076_2,820246.0,112051.0,11835.0,2.0,-0.6101902639009106,352.48591319253023,215.0834723923035,430.166944784607,1917270.0
dw_0256_2,815570.0,107375.0,7159.0,2.0,-0.7985755569605231,196.99239808057106,157.31331401418112,314.62662802836223,1159758.0
dw_0206_1,818545.0,110350.0,10134.0,1.0,-1.5844800684043676,614.9676148690928,974.403928474251,974.403928474251,3283416.0
dw_0070_1,809180.0,100985.0,769.0,1.0,-0.4766928501723239,61.996735157873175,29.55340038378528,29.55340038378528,249156.0
dw_0046_1,817001.0,108806.0,8590.0,1.0,-0.9626830068975702,594.968668044899,572.7662263633057,572.7662263633057,2783160.0
dw_0021_1,819161.0,110966.0,10750.0,1.0,-2.0197243432287104,621.9672462568426,1256.202387955871,1256.202387955871,3483000.0
dw_0028_1,819020.0,110825.0,10609.0,1.0,-1.2181082056506545,559.9717250907779,682.106153265429,682.106153265429,3437316.0
dw_0131_5,818608.0,110413.0,10197.0,5.0,-0.8079200253225711,206.79009912538936,167.06986212184157,835.3493106092078,660765.6
dw_0093_3,818663.0,110468.0,10252.0,3.0,-0.858777422701865,214.65782657671687,184.3432950703368,553.0298852110104,1107216.0
dw_0071_1,817184.0,108989.0,8773.0,1.0,-1.5102558282030902,526.9722488383316,795.8629101093794,795.8629101093794,2842452.0
dw_0217_2,811661.0,103466.0,3250.0,2.0,-0.9799313956694253,74.99661745512485,73.49154001328648,146.98308002657296,526500.0
dw_0024_3,818222.0,110027.0,9811.0,3.0,-0.7268143716694339,266.65618451656655,193.80954720117694,581.4286416035309,1059588.0
dw_0170_2,818634.0,110439.0,10223.0,2.0,-1.1108966340913389,283.9865014714217,315.47964861197744,630.9592972239549,1656126.0
dw_0067_2,824672.0,116477.0,16261.0,2.0,-0.8947656400390682,461.4795607072149,412.9160545011392,825.8321090022783,2634282.0
dw_0273_1,814560.0,106365.0,6149.0,1.0,-0.6428570547280693,405.97950069045504,260.98678609383813,260.98678609383813,1992276.0
dw_0241_3,815782.0,107587.0,7371.0,3.0,-0.8775958988901212,160.9929643554302,141.286765268489,423.860295805467,796068.0
dw_0003_5,823407.0,115212.0,14996.0,5.0,-0.9573957300207022,234.78960178115935,224.786562198543,1123.932810992715,971740.7999999999
dw_0022_4,827642.0,119447.0,19231.0,4.0,-1.4481506572080167,375.9852148902108,544.4832360437562,2177.9329441750247,1557711.0
dw_0134_1,810972.0,102777.0,2561.0,1.0,-1.0907091828607134,157.99167991783327,172.3229761019713,172.3229761019713,829764.0
dw_0050_4,821754.0,113559.0,13343.0,4.0,-0.6414076204173487,266.9891362036351,171.248866529657,684.995466118628,1080783.0
dw_0151_1,820755.0,112560.0,12344.0,1.0,-1.8326974909710445,613.9689985804949,1125.219443232478,1125.219443232478,3999456.0
dw_0055_1,818495.0,110300.0,10084.0,1.0,-1.563555866973702,486.975410926227,761.4132608256317,761.4132608256317,3267216.0
dw_0066_5,825740.0,117545.0,17329.0,5.0,-0.5374548570039617,318.9859751434367,171.44056165698504,857.2028082849251,1122919.2
dw_0167_1,814067.0,105872.0,5656.0,1.0,-0.3381674526014433,428.978339399703,145.06651225599492,145.06651225599492,1832544.0
dw_0294_5,831900.0,123705.0,23489.0,5.0,-1.3881349930489293,322.5845916971638,447.7909599532341,2238.9547997661707,1522087.2
dw_0176_1,817426.0,109231.0,9015.0,1.0,-1.833219721357088,513.9729334018874,942.2253177560932,942.2253177560932,2920860.0
dw_0197_5,829474.0,121279.0,21063.0,5.0,-0.7062938065883981,372.3826851268388,263.01158418584384,1315.057920929219,1364882.4000000001
dw_0085_1,817489.0,109294.0,9078.0,1.0,-1.8805491723739736,519.9726174505818,977.8340754038203,977.8340754038203,2941272.0
dw_0083_1,809226.0,101031.0,815.0,1.0,-1.3684394823770964,28.998535764458648,39.68274127120951,39.68274127120951,264060.0
dw_0278_3,821244.0,113049.0,12833.0,3.0,-0.8543091097083702,273.65455696612275,233.7855809293668,701.3567427881004,1385964.0
dw_0263_4,832055.0,123860.0,23644.0,4.0,-0.9338218717239192,447.98118204451913,418.3346259139066,1673.3385036556265,1915164.0
dw_0269_2,818625.0,110430.0,10214.0,2.0,-0.43190203205140865,335.9857598620579,145.1129324247594,290.2258648495188,1654668.0
dw_0104_4,832675.0,124480.0,24264.0,4.0,-1.367597520425052,424.9823170183226,581.2047629787513,2324.8190519150053,1965384.0
dw_0299_2,815256.0,107061.0,6845.0,2.0,-0.9745341870435255,205.49012541787712,200.25715231958296,400.5143046391659,1108890.0
dw_0096_5,837366.0,129171.0,28955.0,5.0,-0.9783299683261282,473.1786783148012,462.9248813683186,2314.624406841593,1876284.0
dw_0149_5,823852.0,115657.0,15441.0,5.0,-0.7466501812270709,296.18783659653116,221.14870187205406,1105.7435093602703,1000576.7999999999
dw_0267_5,835216.0,127021.0,26805.0,5.0,-1.0498599751803632,478.37786497179087,502.2297734461195,2511.1488672305977,1736964.0
dw_0191_5,836823.0,128628.0,28412.0,5.0,-0.7663544372354011,477.17769893620846,365.6872469295417,1828.4362346477085,1841097.5999999999
dw_0060_1,810489.0,102294.0,2078.0,1.0,-1.6711181346194626,73.9962636737527,123.6564981192915,123.6564981192915,673272.0
dw_0056_3,829909.0,121714.0,21498.0,3.0,-1.0998838152163397,498.6459158228657,548.4525723372993,1645.3577170118979,2321784.0
dw_0237_3,816425.0,108230.0,8014.0,3.0,-0.8578593184458212,178.99189276339726,153.5498631333355,460.64958940000645,865512.0
dw_0185_4,821087.0,112892.0,12676.0,4.0,-1.3679920588397003,189.49166833273196,259.22309749546366,1036.8923899818546,1026756.0
dw_0146_4,831042.0,122847.0,22631.0,4.0,-1.236478045404854,424.2328616286774,524.554619543135,2098.21847817254,1833111.0
dw_0239_1,811350.0,103155.0,2939.0,1.0,-0.7575063519128621,158.99197194633186,120.43742865249796,120.43742865249796,952236.0
dw_0057_5,827543.0,119348.0,19132.0,5.0,-0.5717381513570068,356.5842189617048,203.8728021522472,1019.364010761236,1239753.6
dw_0235_2,825316.0,117121.0,16905.0,2.0,-1.1404354718088447,462.98022883516154,527.9990757097944,1055.9981514195888,2738610.0
dw_0091_2,816921.0,108726.0,8510.0,2.0,-1.1646891957882501,200.991314799739,234.09241279453104,468.1848255890621,1378620.0
dw_0013_1,813940.0,105745.0,5529.0,1.0,-1.067714292301596,311.98424683505976,333.1100393187423,333.1100393187423,1791396.0
dw_0211_2,819603.0,111408.0,11192.0,2.0,-0.9315110590428155,355.98690886881707,331.60574248577007,663.2114849715401,1813104.0
dw_0201_3,821001.0,112806.0,12590.0,3.0,-0.6212632479814338,324.31903983701795,201.48750007136582,604.4625002140974,1359720.0
dw_0248_3,828383.0,120188.0,19972.0,3.0,-0.9087392740522576,446.31376359242086,405.58284552650747,1216.7485365795224,2156976.0
dw_0209_4,827254.0,119059.0,18843.0,4.0,-0.884069046772339,399.2335320707522,352.9500081373439,1411.8000325493756,1526283.0
dw_0037_2,821316.0,113121.0,12905.0,2.0,-0.28208692055112083,477.9787276066511,134.83154735950322,269.66309471900644,2090610.0
dw_0186_1,813848.0,105653.0,5437.0,1.0,-1.3306147678672675,283.98566058219615,377.8755138332115,377.8755138332115,1761588.0
dw_0298_5,823949.0,115754.0,15538.0,5.0,-1.162046433977871,217.5894564475816,252.8490519360955,1264.2452596804774,1006862.4
dw_0090_1,810146.0,101951.0,1735.0,1.0,-0.711526047102989,111.99410222075133,79.68672085197927,79.68672085197927,562140.0
dw_0005_5,834679.0,126484.0,26268.0,5.0,-1.0151788156714532,412.1812415929618,418.43766468233207,2092.1883234116603,1702166.4000000001
dw_0246_4,830939.0,122744.0,22528.0,4.0,-1.2892954758377702,365.2339942877004,470.8945364572901,1883.5781458291603,1824768.0
dw_0287_4,821869.0,113674.0,13458.0,4.0,-0.9282599930741162,289.73711353588874,268.9513710041385,1075.805484016554,1090098.0
dw_0084_1,812023.0,103828.0,3612.0,1.0,-1.520256767629797,199.989468249119,304.03534256040757,304.03534256040757,1170288.0
dw_0163_5,834903.0,126708.0,26492.0,5.0,-1.2320575227412511,397.58261604615984,489.8446530108177,2449.2232650540886,1716681.5999999999
dw_0156_4,827634.0,119439.0,19223.0,4.0,-0.7359551901598762,386.4842334751889,284.43507754102666,1137.7403101641066,1557063.0
dw_0205_2,819415.0,111220.0,11004.0,2.0,-0.3063491692116077,390.48314556106754,119.62418723376832,239.24837446753665,1782648.0
dw_0247_1,809166.0,100971.0,755.0,1.0,-0.3816939226446603,45.99767741849584,17.55703392640939,17.55703392640939,244620.0
dw_0178_5,826950.0,118755.0,18539.0,5.0,-0.5257117428798879,365.182964372737,191.98097267043556,959.9048633521778,1201327.2
dw_0238_2,824486.0,116291.0,16075.0,2.0,-1.6728400806746069,391.4844372603367,654.8908576094346,1309.7817152188693,2604150.0
dw_0130_5,819054.0,110859.0,10643.0,5.0,-0.9019107991875552,179.9906329066601,162.33549557111968,811.6774778555985,689666.4
dw_0100_5,829523.0,121328.0,21112.0,5.0,-1.077836756877464,329.1850993394896,354.8077998844613,1774.0389994223065,1368057.5999999999
dw_0078_1,815977.0,107782.0,7566.0,1.0,-1.134330815826616,488.9742498704484,554.6585597737534,554.6585597737534,2451384.0
dw_0204_3,825263.0,117068.0,16852.0,3.0,-0.9948771420549981,302.6539418335,301.1034886829921,903.3104660489764,1820016.0
dw_0249_4,820293.0,112098.0,11882.0,4.0,-0.9440837150702838,218.24009657849746,206.0369211551254,824.1476846205016,962442.0
dw_0124_5,833117.0,124922.0,24706.0,5.0,-1.3797503854734716,358.783836372062,495.0321365360035,2475.1606826800175,1600948.8
dw_0017_3,827175.0,118980.0,18764.0,3.0,-1.2839099152815538,397.9837382245623,510.97526762733384,1532.9258028820016,2026512.0
dw_0118_1,811150.0,102955.0,2739.0,1.0,-1.411486340422969,158.99162725928232,224.41451011809716,224.41451011809716,887436.0
dw_0210_1,815927.0,107732.0,7516.0,1.0,-1.7075292125649062,426.97751471496883,729.0765794841714,729.0765794841714,2435184.0
dw_0075_2,818858.0,110663.0,10447.0,2.0,-1.0973550058433947,266.48798338870705,292.4319225687091,584.8638451374183,1692414.0
dw_0040_2,820451.0,112256.0,12040.0,2.0,-1.2306339376054578,302.4877343003003,372.25167153933205,744.5033430786641,1950480.0
dw_0054_3,825116.0,116921.0,16705.0,3.0,-1.1097004929304704,412.31750611257166,457.548939776983,1372.646819330949,1804140.0
dw_0018_2,818992.0,110797.0,10581.0,2.0,-1.370410301439785,230.99008306511536,316.5511893628657,633.1023787257315,1714122.0
dw_0264_3,816369.0,108174.0,7958.0,3.0,-0.5953486948117181,205.99165524303748,122.63686309104779,367.9105892731434,859464.0
dw_0174_2,820508.0,112313.0,12097.0,2.0,-0.452181936096866,403.9840325180138,182.67428197621476,365.3485639524295,1959714.0
dw_0194_1,813848.0,105653.0,5437.0,1.0,-1.8342100881832493,294.98446566763005,541.0634827849124,541.0634827849124,1761588.0
dw_0283_1,808912.0,100717.0,501.0,1.0,-1.2166590552798395,31.998314919188825,38.93103960012707,38.93103960012707,162324.0
dw_0108_1,809396.0,101201.0,985.0,1.0,-1.116195421469493,50.99731440432721,56.922968845350255,56.922968845350255,319140.0
